id,house_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,condition,grade,yr_built,yr_renovated,zipcode,sqft_living15
1628,6414600070,2014-06-17,210000.0,1.0,1.0,930.0,7129.0,,3,6,1948,0.0,98133,1300.0
1629,8645500160,2015-01-07,180500.0,3.0,1.5,1540.0,9800.0,0.0,3,7,1973,0.0,98058,1600.0
1630,8651520240,2014-07-28,540000.0,4.0,2.0,1990.0,29078.0,0.0,3,9,1984,0.0,98074,2310.0
1631,9408300310,2014-06-24,520000.0,3.0,1.75,2300.0,35722.0,0.0,3,9,1984,0.0,98072,2600.0
1632,4202400135,2014-06-26,177500.0,3.0,1.5,1220.0,6000.0,0.0,3,7,1968,0.0,98055,1660.0
1633,7129300935,2014-11-05,415000.0,3.0,1.75,2380.0,5650.0,0.0,4,8,1956,0.0,98118,2350.0
1634,8143000310,2014-09-09,495000.0,4.0,2.5,2020.0,7200.0,0.0,5,7,1968,,98034,1620.0
1635,6082400152,2015-03-04,325000.0,3.0,2.25,1890.0,9646.0,0.0,3,8,1966,0.0,98168,1580.0
1636,6838000520,2015-02-20,440000.0,2.0,1.75,1330.0,4903.0,0.0,3,7,1985,0.0,98052,1470.0
1637,4023500118,2014-07-23,411000.0,3.0,1.75,1490.0,9844.0,0.0,4,7,1959,0.0,98155,1840.0
1638,8952900204,2014-10-29,810000.0,5.0,3.5,3550.0,9600.0,0.0,3,9,1998,0.0,98118,2030.0
1639,7922800320,2014-10-16,561750.0,5.0,1.75,2040.0,8996.0,0.0,4,7,1962,,98008,1950.0
1640,9542000030,2014-07-22,835100.0,4.0,2.5,2380.0,12573.0,0.0,4,9,1963,,98005,2900.0
1641,3787000140,2014-09-01,450000.0,3.0,2.25,1780.0,9969.0,,3,8,1985,0.0,98034,1950.0
1642,646910030,2014-11-04,238000.0,3.0,2.5,1650.0,2807.0,0.0,3,7,2004,0.0,98055,1460.0
1643,5515600075,2014-12-05,299000.0,3.0,1.0,1510.0,142803.0,0.0,3,7,1974,,98001,1330.0
1644,1377300135,2014-10-17,570000.0,2.0,1.0,1100.0,6240.0,0.0,4,7,1941,0.0,98199,1250.0
1645,5469501940,2014-06-04,340000.0,3.0,1.75,2190.0,12626.0,0.0,4,8,1978,0.0,98042,3110.0
1646,9276200890,2015-04-29,450000.0,2.0,1.75,1760.0,2275.0,,3,6,1912,0.0,98116,1380.0
1647,6385910260,2014-09-10,272750.0,4.0,1.5,1800.0,8786.0,0.0,3,7,1966,0.0,98146,1780.0
1648,5101402482,2014-07-24,520000.0,4.0,2.0,2000.0,6380.0,0.0,4,6,1949,0.0,98115,1600.0
1649,9353300140,2014-06-18,284950.0,3.0,1.0,990.0,10723.0,0.0,5,7,1960,0.0,98059,1460.0
1650,5379801600,2015-04-24,255000.0,2.0,1.5,1480.0,9660.0,0.0,3,7,1949,0.0,98188,1990.0
1651,6082400260,2014-11-12,231500.0,2.0,1.0,1200.0,9488.0,0.0,5,7,1941,0.0,98168,1200.0
1652,2025079033,2014-12-10,415000.0,1.0,2.0,3000.0,204732.0,0.0,3,8,1979,,98014,2330.0
1653,6181430800,2015-01-05,330000.0,4.0,2.5,3504.0,6000.0,0.0,3,7,2006,0.0,98001,2790.0
1654,3649100473,2014-05-28,365000.0,3.0,1.5,1300.0,12240.0,0.0,3,7,1963,0.0,98028,2040.0
1655,2011400791,2014-10-07,425000.0,4.0,2.0,1330.0,9188.0,0.0,3,7,1928,20040.0,98198,1770.0
1656,7549802030,2014-11-04,400000.0,4.0,1.75,1850.0,6480.0,0.0,4,7,1958,,98108,1610.0
1657,1898200030,2014-09-22,335000.0,4.0,2.5,2240.0,9701.0,0.0,3,9,1989,0.0,98023,2240.0
1658,567000672,2014-09-30,342000.0,3.0,3.0,1260.0,1251.0,0.0,3,7,2003,0.0,98144,1780.0
1659,9126101740,2014-12-04,490000.0,8.0,5.0,2800.0,2580.0,0.0,3,8,1997,0.0,98122,1800.0
1660,5127001600,2014-11-06,331500.0,4.0,1.75,1820.0,14319.0,0.0,4,7,1969,,98059,1440.0
1661,1925069121,2015-03-30,960000.0,3.0,2.5,1730.0,4102.0,1.0,3,8,1996,0.0,98074,2340.0
1662,7511210310,2014-07-09,720500.0,4.0,2.5,3350.0,35298.0,0.0,4,9,1985,0.0,98053,2620.0
1663,65000260,2014-08-20,830000.0,3.0,2.5,3370.0,6550.0,0.0,4,8,1912,20010.0,98126,1500.0
1664,6372000060,2014-05-23,662990.0,3.0,1.75,1240.0,3600.0,0.0,5,7,1926,0.0,98116,1660.0
1665,2005300140,2015-03-30,220000.0,4.0,2.0,2340.0,10507.0,,4,6,1959,0.0,98030,990.0
1666,5649600435,2015-01-08,349950.0,5.0,2.0,1880.0,4179.0,0.0,3,7,1952,20000.0,98118,1350.0
1667,2249500059,2015-01-07,550000.0,3.0,2.0,1810.0,2159.0,0.0,3,7,1922,,98109,1810.0
1668,1773100510,2014-09-15,396000.0,3.0,1.75,2340.0,5668.0,0.0,4,6,1941,,98106,860.0
1669,9521100960,2015-01-16,635000.0,4.0,1.5,2820.0,4000.0,0.0,3,7,1911,0.0,98103,1470.0
1670,1785500132,2014-11-18,293000.0,3.0,1.0,1020.0,7650.0,0.0,3,7,1940,0.0,98133,1440.0
1671,8645530060,2014-07-11,339000.0,3.0,2.25,2090.0,10120.0,,4,7,1979,,98058,1820.0
1672,7697920060,2014-06-30,285000.0,4.0,2.25,1830.0,8734.0,0.0,4,7,1991,0.0,98030,1870.0
1673,9550202010,2014-07-10,775000.0,6.0,2.75,2980.0,5000.0,0.0,3,7,1916,,98103,1470.0
1674,1821059264,2014-06-26,224000.0,4.0,1.5,1600.0,9289.0,0.0,4,7,1959,0.0,98002,1540.0
1675,5700003985,2014-10-29,2250000.0,4.0,3.5,4440.0,8125.0,0.0,5,10,1922,0.0,98144,3990.0
1676,2320069248,2014-07-01,165050.0,3.0,1.0,1200.0,8514.0,0.0,3,7,1959,0.0,98022,1210.0
1677,2658000335,2014-10-27,275000.0,3.0,1.25,1230.0,4500.0,0.0,4,7,1913,,98118,1310.0
1678,1702901557,2014-09-11,445000.0,5.0,3.0,2930.0,5500.0,0.0,3,7,1951,0.0,98118,1400.0
1679,1774220350,2015-04-01,510000.0,3.0,2.25,2370.0,38639.0,0.0,3,8,1978,0.0,98077,2900.0
1680,7355700171,2014-06-10,1230000.0,4.0,2.5,3040.0,7000.0,0.0,3,9,2001,0.0,98040,2320.0
1681,3971701922,2014-10-29,390000.0,3.0,1.5,1610.0,13500.0,0.0,3,7,1970,0.0,98155,1540.0
1682,3583300135,2014-05-13,460000.0,3.0,2.25,2350.0,10450.0,0.0,3,8,1977,0.0,98028,2250.0
1683,9542000075,2015-03-27,700000.0,3.0,1.75,2000.0,14733.0,0.0,4,8,1958,0.0,98005,2620.0
1684,4055700955,2014-06-22,874150.0,4.0,3.5,3530.0,14406.0,0.0,3,10,1987,,98034,3170.0
1685,4022902505,2014-07-31,470000.0,3.0,2.25,2220.0,9800.0,0.0,3,8,1987,,98155,2420.0
1686,8680100030,2014-05-21,374000.0,3.0,1.75,2000.0,9416.0,,4,6,1961,,98033,1440.0
1687,2923039017,2014-07-17,510000.0,2.0,1.75,1210.0,131115.0,0.0,5,7,1950,0.0,98070,2020.0
1688,2767604247,2014-07-11,467000.0,2.0,2.5,1140.0,1181.0,0.0,3,8,2007,0.0,98107,1220.0
1689,5631500505,2014-06-16,576000.0,4.0,2.5,2440.0,28405.0,0.0,3,8,2002,0.0,98028,2480.0
1690,3356406510,2014-05-30,196440.0,3.0,2.0,1560.0,7352.0,0.0,3,6,1992,0.0,98001,1120.0
1691,7701990700,2014-12-31,825000.0,4.0,2.5,3210.0,18901.0,0.0,3,10,1993,0.0,98077,3330.0
1692,8835200800,2015-04-08,281000.0,2.0,1.0,930.0,2600.0,0.0,3,7,1981,0.0,98034,1370.0
1693,8902500118,2014-08-12,326000.0,3.0,2.5,1782.0,1577.0,0.0,3,7,2000,0.0,98125,1550.0
1694,2822079012,2015-04-10,340000.0,3.0,1.75,1740.0,46580.0,0.0,4,7,1980,0.0,98010,1576.0
1695,9485950060,2014-12-08,440000.0,5.0,1.75,3690.0,36036.0,,3,9,1985,0.0,98042,2680.0
1696,424069264,2014-05-22,749000.0,4.0,2.5,2930.0,18199.0,0.0,3,9,1998,0.0,98075,2930.0
1697,3581000340,2015-02-27,340000.0,4.0,1.0,1230.0,8316.0,0.0,3,7,1963,0.0,98034,1490.0
1698,7625704005,2014-05-06,561000.0,3.0,2.0,2000.0,7000.0,,3,7,1916,19860.0,98136,1840.0
1699,1545803240,2014-10-31,270000.0,3.0,2.25,1520.0,7930.0,0.0,3,7,1988,0.0,98038,1530.0
1700,8080400045,2014-06-20,600000.0,2.0,1.0,1040.0,3600.0,0.0,4,7,1919,19800.0,98112,2250.0
1701,8651402920,2014-05-05,219900.0,4.0,1.5,1120.0,5427.0,0.0,3,6,1969,,98042,1150.0
1702,3121069036,2014-12-08,617000.0,3.0,1.75,3020.0,360241.0,0.0,3,8,1992,0.0,98092,1890.0
1703,2540800390,2014-09-04,469000.0,3.0,2.25,1820.0,8446.0,0.0,3,8,1978,0.0,98034,1850.0
1704,7978800621,2014-08-11,229000.0,3.0,1.0,1370.0,56628.0,0.0,3,7,1942,0.0,98003,1768.0
1705,1336300445,2015-04-22,1270000.0,4.0,3.0,3130.0,2646.0,0.0,5,9,1906,0.0,98102,2920.0
1706,6159400060,2014-08-05,365000.0,3.0,1.5,1640.0,8301.0,0.0,3,7,1958,0.0,98155,1640.0
1707,9510930350,2014-12-12,429000.0,4.0,2.5,2650.0,9301.0,0.0,3,9,2001,0.0,98001,2730.0
1708,5535600520,2014-12-08,550000.0,4.0,2.5,2850.0,6809.0,0.0,3,9,2003,0.0,98019,2820.0
1709,7634800070,2015-01-16,453000.0,3.0,2.5,1820.0,16300.0,0.0,4,7,1955,0.0,98166,1870.0
1710,8581200350,2014-06-17,187500.0,3.0,1.5,1180.0,7000.0,0.0,4,7,1977,0.0,98023,1180.0
1711,6190701146,2015-04-15,520500.0,6.0,2.5,1880.0,14350.0,0.0,5,7,1955,,98133,1510.0
1712,522059299,2015-02-04,300000.0,3.0,1.75,1280.0,12776.0,,4,7,1977,,98031,1680.0
1713,1513800036,2014-05-16,799000.0,4.0,3.25,3120.0,5000.0,0.0,3,9,2005,0.0,98115,2520.0
1714,6699930550,2015-02-03,338000.0,3.0,2.5,2470.0,4948.0,0.0,3,8,2003,,98038,2500.0
1715,9839300875,2014-05-14,800000.0,3.0,1.0,1700.0,4400.0,0.0,4,8,1906,,98122,1610.0
1716,2493200435,2014-08-25,360000.0,2.0,2.0,1180.0,3200.0,0.0,4,6,1945,0.0,98136,1350.0
1717,226039282,2014-07-28,442500.0,6.0,2.5,2800.0,10490.0,0.0,3,7,1968,0.0,98177,2290.0
1718,1020069017,2015-03-27,700000.0,4.0,1.0,1300.0,1651359.0,0.0,4,6,1920,0.0,98022,2560.0
1719,5450900140,2014-05-08,830000.0,5.0,3.0,3040.0,9601.0,0.0,5,9,1968,0.0,98040,3180.0
1720,8093800200,2014-11-18,360400.0,3.0,2.5,1630.0,11592.0,,3,8,1987,0.0,98011,1700.0
1721,3205000310,2014-11-21,345000.0,3.0,1.0,1340.0,9339.0,0.0,5,7,1960,0.0,98056,1310.0
1722,7230000350,2014-09-09,300000.0,3.0,1.75,1830.0,51836.0,,4,7,1966,0.0,98059,1320.0
1723,1066600045,2014-09-04,350000.0,3.0,1.0,1240.0,10800.0,0.0,5,7,1959,0.0,98056,1810.0
1724,2822069078,2014-10-08,368000.0,4.0,2.0,2500.0,36900.0,0.0,3,7,1972,0.0,98038,1960.0
1725,8731900340,2014-06-23,264000.0,3.0,1.75,1760.0,7482.0,0.0,4,8,1966,0.0,98023,2000.0
1726,5088500310,2015-03-12,435000.0,3.0,2.0,2660.0,16677.0,0.0,3,9,1990,0.0,98038,2660.0
1727,1823059205,2014-06-04,200000.0,3.0,1.5,2060.0,15837.0,0.0,3,6,1903,,98055,2190.0
1728,225039082,2014-05-14,620000.0,5.0,2.5,2540.0,3832.0,0.0,5,8,1929,0.0,98117,2000.0
1729,5021900140,2014-11-20,1680000.0,5.0,4.25,4830.0,11466.0,0.0,3,10,2014,0.0,98040,2180.0
1730,7883603750,2014-12-09,337000.0,3.0,1.75,1400.0,6000.0,0.0,4,7,1919,,98108,1030.0
1731,8081500060,2014-10-01,1930000.0,4.0,3.25,4280.0,20296.0,,4,11,1984,0.0,98004,3420.0
1732,8099900260,2014-05-28,544500.0,4.0,2.5,2230.0,10414.0,0.0,5,7,1974,0.0,98075,1960.0
1733,913000340,2015-01-02,252000.0,1.0,1.0,680.0,1638.0,,1,6,1910,19920.0,98116,1010.0
1734,2115200160,2014-06-05,445000.0,4.0,2.5,2340.0,3784.0,0.0,3,8,2008,0.0,98106,1730.0
1735,5095600310,2014-07-25,379500.0,3.0,2.25,2070.0,14196.0,0.0,3,7,1989,0.0,98059,1550.0
1736,5402100045,2015-03-11,189950.0,4.0,2.0,1910.0,4225.0,0.0,4,6,1919,,98001,1060.0
1737,2258500049,2014-06-02,469000.0,3.0,1.0,950.0,4250.0,0.0,5,6,1948,0.0,98122,2130.0
1738,626100023,2014-06-11,600000.0,5.0,2.75,2910.0,53898.0,0.0,5,7,1979,0.0,98077,3210.0
1739,4309720160,2014-11-07,785000.0,3.0,2.5,2930.0,33981.0,0.0,3,9,2000,0.0,98059,3720.0
1740,1843100070,2015-02-10,372000.0,4.0,2.75,2610.0,8967.0,0.0,4,8,1990,,98042,2390.0
1741,4307350520,2015-02-25,445000.0,5.0,3.0,3880.0,7180.0,0.0,3,7,2004,,98056,2160.0
1742,5561401260,2014-10-14,508000.0,4.0,2.25,3320.0,53392.0,0.0,4,8,1986,0.0,98027,3230.0
1743,2883200966,2015-03-18,780000.0,5.0,1.5,1940.0,4800.0,,3,8,1905,0.0,98103,1750.0
1744,7214800240,2015-03-16,541100.0,4.0,2.25,2510.0,9800.0,0.0,3,9,1978,0.0,98072,2440.0
1745,3629920860,2015-01-05,729000.0,4.0,2.5,2660.0,5608.0,0.0,3,9,2003,0.0,98029,3010.0
1746,1320069179,2014-11-04,397000.0,3.0,2.0,1710.0,134489.0,,5,7,1952,0.0,98022,1700.0
1747,9424400200,2014-05-15,451555.0,2.0,1.0,1320.0,4520.0,0.0,3,6,1912,19710.0,98116,1420.0
1748,3500100189,2014-06-30,300000.0,2.0,1.0,960.0,8153.0,0.0,3,6,1947,0.0,98155,1160.0
1749,2787720140,2015-04-07,416000.0,3.0,2.5,1790.0,11542.0,0.0,5,7,1969,0.0,98059,1790.0
1750,3856904740,2014-10-21,490000.0,2.0,1.0,950.0,3060.0,0.0,3,6,1925,,98105,1510.0
1751,254000445,2015-01-29,480000.0,6.0,3.75,2940.0,5054.0,0.0,3,7,1942,20030.0,98146,1530.0
1752,6821101837,2015-02-03,368000.0,2.0,2.0,930.0,1662.0,0.0,3,7,2002,,98199,1780.0
1753,5608000700,2014-09-18,1040000.0,3.0,2.5,4570.0,10615.0,,3,12,1991,0.0,98027,3860.0
1754,7784400060,2015-01-20,545000.0,3.0,2.5,2370.0,9000.0,0.0,4,8,1952,0.0,98146,2120.0
1755,3295610350,2015-03-23,850000.0,5.0,2.75,3430.0,15119.0,0.0,3,10,1998,0.0,98075,3430.0
1756,3260570260,2014-12-04,550000.0,4.0,3.5,3540.0,4750.0,0.0,3,10,2003,0.0,98055,3310.0
1757,1592000260,2015-02-17,600000.0,3.0,2.25,2240.0,9314.0,0.0,3,9,1984,0.0,98074,2240.0
1758,8670000060,2014-08-27,535000.0,4.0,2.5,2710.0,12138.0,0.0,3,8,1968,0.0,98155,2390.0
1759,8113600004,2014-05-20,599950.0,3.0,2.5,2660.0,4975.0,0.0,3,8,2014,0.0,98118,1840.0
1760,235000075,2014-07-18,531000.0,5.0,2.75,2540.0,5022.0,,4,8,1955,,98108,2510.0
1761,1951700700,2014-06-05,530000.0,4.0,2.25,2210.0,7665.0,0.0,4,8,1968,0.0,98006,1960.0
1762,1832100030,2014-06-25,597326.0,4.0,4.0,3570.0,8250.0,0.0,3,10,2015,,98040,2230.0
1763,8565000030,2015-04-29,805000.0,4.0,2.5,3450.0,33460.0,0.0,3,9,1997,0.0,98077,2820.0
1764,2473350710,2014-10-27,390000.0,4.0,1.75,2330.0,8364.0,0.0,4,8,1968,0.0,98058,2180.0
1765,9521101221,2014-05-19,487250.0,4.0,2.0,1690.0,3250.0,0.0,3,7,1901,0.0,98103,1620.0
1766,6152900273,2014-09-09,301000.0,3.0,1.5,1030.0,8414.0,0.0,4,7,1967,,98155,1750.0
1767,2721600125,2015-02-05,1180000.0,5.0,2.75,2560.0,5618.0,0.0,3,8,1923,,98109,2740.0
1768,1180002378,2014-09-26,299000.0,4.0,2.5,1950.0,3000.0,0.0,3,7,2002,,98178,1170.0
1769,625059051,2014-09-03,2350000.0,4.0,2.25,4370.0,22863.0,0.0,4,10,1907,19940.0,98033,2980.0
1770,2113700060,2014-10-14,400000.0,4.0,2.5,2350.0,3904.0,0.0,3,7,1999,0.0,98106,1120.0
1771,7016100570,2014-12-01,467500.0,4.0,2.5,3160.0,7210.0,0.0,4,7,1969,0.0,98034,2070.0
1772,2944500710,2015-02-20,305000.0,4.0,2.5,2430.0,9103.0,0.0,3,8,1990,0.0,98023,2260.0
1773,1549500370,2014-05-05,210000.0,3.0,1.0,1340.0,306848.0,,3,5,1953,0.0,98019,1800.0
1774,7211340030,2015-04-28,300000.0,3.0,1.0,1010.0,10168.0,0.0,3,6,1979,,98014,1180.0
1775,2473480520,2014-09-08,327500.0,3.0,2.25,1770.0,8755.0,0.0,3,8,1981,0.0,98058,1910.0
1776,1722059326,2014-08-05,269000.0,3.0,2.0,1210.0,7136.0,0.0,3,7,2003,0.0,98031,1210.0
1777,9414100030,2015-03-31,975000.0,4.0,3.25,3330.0,17533.0,0.0,3,9,1969,0.0,98033,3340.0
1778,8911000030,2014-12-10,355000.0,3.0,1.0,1240.0,5400.0,0.0,4,7,1940,,98133,1429.0
1779,2264500890,2014-05-08,712000.0,3.0,1.0,1250.0,4620.0,0.0,4,7,1900,0.0,98103,1900.0
1780,2481630200,2014-06-14,883000.0,4.0,2.5,2960.0,41656.0,0.0,3,10,1985,0.0,98072,3900.0
1781,7299500200,2014-08-15,190000.0,2.0,1.0,840.0,12252.0,,3,6,1994,0.0,98010,1010.0
1782,8598900125,2015-04-06,443000.0,3.0,1.75,1530.0,8028.0,0.0,3,7,1967,0.0,98177,1530.0
1783,7504010560,2014-05-09,920000.0,4.0,3.0,3750.0,11025.0,0.0,3,10,1976,0.0,98074,2930.0
1784,8732130140,2014-12-22,285000.0,4.0,2.25,2150.0,8250.0,0.0,4,7,1978,0.0,98023,2050.0
1785,2492200335,2015-04-23,901000.0,4.0,3.25,1560.0,4080.0,0.0,3,7,1916,0.0,98126,1370.0
1786,2770606602,2015-03-05,552500.0,3.0,1.75,2040.0,5775.0,,3,7,1958,0.0,98199,1360.0
1787,7211400990,2015-03-03,256000.0,2.0,1.0,860.0,5000.0,0.0,3,6,1915,19450.0,98146,1220.0
1788,7148700160,2014-05-12,341000.0,3.0,1.5,1720.0,7119.0,0.0,4,7,1952,0.0,98155,1590.0
1789,984220370,2015-03-26,279000.0,4.0,2.25,2090.0,8941.0,0.0,3,7,1975,0.0,98058,1890.0
1790,2600000510,2014-07-26,686000.0,4.0,2.25,2130.0,10650.0,0.0,4,8,1977,,98006,3380.0
1791,7123400045,2014-05-23,225000.0,2.0,1.0,1300.0,11867.0,0.0,4,6,1975,0.0,98010,820.0
1792,3751602329,2014-06-27,215500.0,2.0,1.75,1220.0,15600.0,,3,6,1972,0.0,98001,1510.0
1793,6819100310,2015-04-14,950000.0,4.0,3.0,2420.0,4800.0,0.0,3,7,1919,0.0,98119,1090.0
1794,2925079012,2014-11-05,503000.0,4.0,2.5,2940.0,156988.0,0.0,3,9,1996,0.0,98014,2940.0
1795,7202430060,2015-01-22,780000.0,3.0,2.5,2610.0,7567.0,0.0,3,9,1997,0.0,98052,2610.0
1796,185000118,2015-02-23,212000.0,4.0,2.0,1880.0,7500.0,0.0,5,6,1946,0.0,98178,1670.0
1797,1139000685,2014-07-29,580000.0,4.0,2.75,2330.0,6703.0,0.0,3,7,1983,0.0,98177,2060.0
1798,5312100060,2014-11-11,465000.0,4.0,2.5,2200.0,3141.0,0.0,3,7,1994,0.0,98144,1660.0
1799,3356404330,2014-11-19,206000.0,4.0,2.0,1720.0,7560.0,0.0,3,7,1959,0.0,98001,1750.0
1800,7805460030,2015-02-23,615000.0,3.0,2.5,2250.0,10171.0,0.0,3,9,1987,0.0,98006,2440.0
1801,1705400055,2014-07-19,519000.0,4.0,1.0,1640.0,6305.0,0.0,5,6,1907,,98118,1590.0
1802,3303980520,2015-04-23,1140000.0,4.0,3.25,4130.0,11444.0,0.0,3,11,2001,0.0,98059,3720.0
1803,2538410140,2014-08-08,330000.0,5.0,2.5,2600.0,3839.0,0.0,3,7,2005,0.0,98058,2180.0
1804,3810000860,2015-05-06,240000.0,4.0,1.5,1920.0,7973.0,0.0,3,8,1955,0.0,98178,2020.0
1805,8079100370,2014-11-07,574000.0,3.0,2.0,2060.0,7000.0,0.0,4,9,1988,0.0,98029,2110.0
1806,2025770560,2014-11-03,930000.0,4.0,4.25,5710.0,24663.0,0.0,3,11,2007,0.0,98092,4060.0
1807,225069017,2014-07-14,850000.0,4.0,3.0,2720.0,183823.0,0.0,3,8,1975,20070.0,98053,2140.0
1808,1138010510,2014-12-12,415000.0,3.0,1.5,1490.0,7275.0,0.0,3,7,1974,0.0,98034,1420.0
1809,4358700135,2014-11-18,480000.0,3.0,2.5,2360.0,9005.0,0.0,5,7,1929,0.0,98133,1520.0
1810,4327100045,2014-07-21,300000.0,5.0,1.0,1940.0,8875.0,0.0,3,7,1957,0.0,98188,1380.0
1811,6804600550,2014-07-08,439000.0,4.0,2.25,2570.0,9503.0,0.0,3,8,1980,0.0,98011,1950.0
1812,5634500251,2015-03-27,450000.0,3.0,1.0,1160.0,36831.0,0.0,3,7,1938,0.0,98028,1800.0
1813,3125079062,2015-04-26,589000.0,3.0,2.5,2660.0,206480.0,0.0,3,8,1989,,98024,2660.0
1814,3629920140,2015-04-07,477000.0,3.0,2.25,1260.0,3000.0,0.0,3,7,2003,,98029,1630.0
1815,6844703410,2014-09-24,587500.0,4.0,2.25,1780.0,6120.0,0.0,3,8,1951,0.0,98115,1780.0
1816,1337300070,2014-09-24,1320000.0,4.0,2.25,3180.0,6105.0,,3,10,1905,0.0,98112,3180.0
1817,9290900160,2014-09-11,1430000.0,4.0,2.5,3380.0,27589.0,0.0,3,10,1966,0.0,98004,3390.0
1818,2251500270,2015-04-13,700000.0,4.0,2.25,2690.0,15000.0,0.0,3,9,1978,0.0,98074,2670.0
1819,414100295,2014-06-23,275000.0,2.0,1.0,1180.0,6552.0,0.0,4,6,1949,0.0,98133,1070.0
1820,1771110640,2014-06-24,367500.0,3.0,1.0,1660.0,11783.0,,4,7,1978,0.0,98077,1320.0
1821,808300550,2015-05-05,453250.0,4.0,2.5,2260.0,6300.0,0.0,3,7,2001,0.0,98019,2300.0
1822,4322500055,2015-04-17,607000.0,5.0,1.75,1910.0,5428.0,0.0,3,8,1954,0.0,98136,1820.0
1823,3810000565,2014-07-02,255000.0,4.0,2.0,2430.0,8960.0,0.0,3,7,1960,,98178,2430.0
1824,461002025,2015-05-01,501000.0,2.0,2.0,1300.0,2500.0,0.0,4,7,1926,0.0,98117,1160.0
1825,8559900140,2015-03-31,450000.0,3.0,1.0,1060.0,4650.0,0.0,3,7,1950,0.0,98116,1480.0
1826,8899210320,2014-08-20,360000.0,3.0,2.25,2200.0,8000.0,0.0,3,8,1981,0.0,98055,2170.0
1827,952002765,2014-11-14,460000.0,4.0,1.75,1720.0,3050.0,0.0,5,7,1929,0.0,98116,1570.0
1828,7101100055,2015-03-03,753000.0,3.0,1.75,2360.0,8290.0,0.0,4,7,1950,0.0,98115,1880.0
1829,3013300510,2015-05-06,389950.0,2.0,1.0,820.0,4234.0,0.0,3,6,1951,0.0,98136,1550.0
1830,1623300765,2014-05-06,469000.0,2.0,1.0,1030.0,4400.0,0.0,3,7,1924,0.0,98117,1400.0
1831,9322800260,2014-09-12,550000.0,4.0,1.75,2030.0,5688.0,0.0,4,9,1939,0.0,98146,2320.0
1832,6141600140,2014-09-04,565000.0,5.0,3.5,2700.0,11675.0,,4,6,1948,0.0,98133,2160.0
1833,9315300260,2014-05-21,189650.0,2.0,1.75,1100.0,7600.0,0.0,3,6,1980,0.0,98198,1230.0
1834,7015200335,2014-06-19,1530000.0,4.0,3.25,3620.0,5131.0,0.0,4,11,1927,0.0,98119,2550.0
1835,1545806510,2014-08-20,260000.0,3.0,1.75,1340.0,8000.0,0.0,3,7,1980,0.0,98038,1690.0
1836,8643200055,2014-06-01,243000.0,3.0,1.75,1790.0,12000.0,0.0,3,7,1960,0.0,98198,1840.0
1837,7855000550,2014-12-01,1100000.0,4.0,2.5,3830.0,13800.0,0.0,4,9,1969,0.0,98006,3460.0
1838,1313500070,2014-08-20,249000.0,3.0,1.5,1580.0,7200.0,0.0,4,7,1976,0.0,98092,1580.0
1839,290000055,2014-05-16,720000.0,2.0,1.0,2020.0,7200.0,0.0,4,7,1947,0.0,98146,2020.0
1840,4139460200,2015-03-25,905000.0,4.0,2.5,3330.0,9557.0,0.0,3,10,1995,0.0,98006,3360.0
1841,3931900295,2015-04-23,824500.0,4.0,2.5,2610.0,3500.0,0.0,5,7,1927,,98115,1820.0
1842,7365600070,2014-06-24,762500.0,4.0,2.75,2610.0,8760.0,0.0,4,8,1978,0.0,98040,2550.0
1843,9274200320,2015-04-13,580000.0,3.0,2.5,1740.0,1280.0,0.0,3,8,2008,0.0,98116,1740.0
1844,8856920260,2014-08-18,380000.0,3.0,2.0,1840.0,8580.0,,3,8,1990,0.0,98058,2190.0
1845,4083306175,2015-04-01,805000.0,3.0,1.75,1080.0,3200.0,0.0,4,7,1926,0.0,98103,1780.0
1846,7588700204,2014-07-16,520000.0,4.0,1.75,1240.0,4532.0,0.0,4,7,1944,0.0,98117,1260.0
1847,3271800295,2015-02-03,1570000.0,5.0,4.5,5620.0,5800.0,0.0,3,11,1999,0.0,98199,2360.0
1848,6052400575,2014-05-14,175000.0,2.0,1.0,1170.0,8925.0,0.0,3,6,1911,,98198,1380.0
1849,7861300140,2014-06-16,353500.0,4.0,2.25,1760.0,9602.0,0.0,3,7,1987,0.0,98058,1860.0
1850,6117501176,2015-01-02,500000.0,4.0,2.5,2230.0,26989.0,0.0,4,8,1962,0.0,98166,2570.0
1851,2592400140,2015-02-11,386500.0,3.0,1.75,1520.0,7350.0,0.0,4,7,1972,0.0,98034,1380.0
1852,7135300046,2014-07-16,210000.0,2.0,1.0,1450.0,4750.0,0.0,3,7,1950,0.0,98118,1190.0
1853,8665900295,2015-04-23,439500.0,3.0,2.5,1600.0,6510.0,0.0,3,7,1983,0.0,98155,1600.0
1854,6699000810,2014-08-13,315000.0,5.0,2.5,3220.0,5751.0,0.0,3,8,2002,0.0,98042,2740.0
1855,5104510240,2014-05-19,339000.0,4.0,2.5,1830.0,8601.0,0.0,3,7,2003,,98038,1830.0
1856,7856700990,2014-09-24,655000.0,4.0,2.25,2200.0,9163.0,0.0,4,8,1971,,98006,2420.0
1857,8682300640,2014-08-28,740000.0,2.0,2.5,2170.0,8678.0,0.0,3,8,2008,0.0,98053,2170.0
1858,6918700320,2015-03-06,685000.0,5.0,2.5,1900.0,7843.0,0.0,5,7,1966,0.0,98008,1900.0
